2024-03-20 00:02:46.663 [ http-nio-9100-exec-3 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 00:17:41.629 [ http-nio-9100-exec-4 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 00:32:18.087 [ http-nio-9100-exec-4 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 00:32:23.898 [ http-nio-9100-exec-7 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 00:32:46.873 [ http-nio-9100-exec-2 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 00:32:52.881 [ http-nio-9100-exec-10 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 00:35:48.876 [ http-nio-9100-exec-1 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 00:35:56.295 [ http-nio-9100-exec-2 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 00:37:15.285 [ http-nio-9100-exec-10 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 00:40:13.135 [ http-nio-9100-exec-9 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 00:40:19.232 [ http-nio-9100-exec-2 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 00:40:51.740 [ http-nio-9100-exec-5 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 00:40:55.268 [ http-nio-9100-exec-6 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 00:54:21.998 [ http-nio-9100-exec-6 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 00:54:39.749 [ http-nio-9100-exec-9 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 00:54:54.935 [ http-nio-9100-exec-2 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 00:55:01.046 [ http-nio-9100-exec-9 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 01:13:18.683 [ http-nio-9100-exec-9 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:19.283 [ http-nio-9100-exec-1 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:19.776 [ http-nio-9100-exec-3 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:20.255 [ http-nio-9100-exec-10 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:26.723 [ http-nio-9100-exec-5 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:27.159 [ http-nio-9100-exec-8 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:27.543 [ http-nio-9100-exec-6 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:27.932 [ http-nio-9100-exec-7 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:28.608 [ http-nio-9100-exec-2 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:29.065 [ http-nio-9100-exec-9 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:33.050 [ http-nio-9100-exec-6 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:33.721 [ http-nio-9100-exec-2 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:34.518 [ http-nio-9100-exec-1 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:38.295 [ http-nio-9100-exec-9 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:38.852 [ http-nio-9100-exec-7 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:39.275 [ http-nio-9100-exec-5 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:39.591 [ http-nio-9100-exec-8 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:58.128 [ http-nio-9100-exec-10 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:58.767 [ http-nio-9100-exec-4 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:13:59.917 [ http-nio-9100-exec-3 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:14:00.292 [ http-nio-9100-exec-6 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:14:00.571 [ http-nio-9100-exec-2 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:14:00.794 [ http-nio-9100-exec-1 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:14:00.977 [ http-nio-9100-exec-9 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:14:07.654 [ http-nio-9100-exec-1 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:14:15.495 [ http-nio-9100-exec-2 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:20.027 [ http-nio-9100-exec-3 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:21.026 [ http-nio-9100-exec-1 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:21.617 [ http-nio-9100-exec-10 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:22.892 [ http-nio-9100-exec-5 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:23.246 [ http-nio-9100-exec-4 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:23.661 [ http-nio-9100-exec-3 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:24.106 [ http-nio-9100-exec-1 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:24.534 [ http-nio-9100-exec-10 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:24.724 [ http-nio-9100-exec-5 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:24.901 [ http-nio-9100-exec-4 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:25.076 [ http-nio-9100-exec-3 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:25.321 [ http-nio-9100-exec-1 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:29.121 [ http-nio-9100-exec-9 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:15:30.651 [ http-nio-9100-exec-6 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:16:13.015 [ http-nio-9100-exec-7 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:20:16.284 [ http-nio-9100-exec-8 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 01:20:17.387 [ http-nio-9100-exec-10 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 01:29:24.849 [ http-nio-9100-exec-10 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 88 ] - token==>12e4f1278c9e7d8375cda1b580261255
2024-03-20 01:36:29.269 [ http-nio-9100-exec-9 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 01:48:09.002 [ http-nio-9100-exec-2 ] - [ INFO  ] [ com.gk.study.interceptor.AccessInterceptor : 74 ] - token==>f159053ec4a0e4a0e3c66cfd7c254853
2024-03-20 01:50:30.622 [ SpringApplicationShutdownHook ] - [ INFO  ] [ com.alibaba.druid.pool.DruidDataSource : 2063 ] - {dataSource-1} closing ...
2024-03-20 01:50:30.631 [ SpringApplicationShutdownHook ] - [ INFO  ] [ com.alibaba.druid.pool.DruidDataSource : 2136 ] - {dataSource-1} closed
2024-03-20 15:45:38.715 [ main ] - [ INFO  ] [ com.gk.study.MySpringApplication : 55 ] - Starting MySpringApplication using Java 1.8.0_391 on LAPTOP-KMAEH3VR with PID 72740 (C:\Users\bc175\Desktop\测试\java_shop-master\server\target\classes started by bc175 in C:\Users\bc175\Desktop\测试\java_shop-master)
2024-03-20 15:45:38.717 [ main ] - [ INFO  ] [ com.gk.study.MySpringApplication : 659 ] - No active profile set, falling back to default profiles: default
2024-03-20 15:45:39.629 [ main ] - [ INFO  ] [ org.apache.coyote.http11.Http11NioProtocol : 173 ] - Initializing ProtocolHandler ["http-nio-9100"]
2024-03-20 15:45:39.630 [ main ] - [ INFO  ] [ org.apache.catalina.core.StandardService : 173 ] - Starting service [Tomcat]
2024-03-20 15:45:39.630 [ main ] - [ INFO  ] [ org.apache.catalina.core.StandardEngine : 173 ] - Starting Servlet engine: [Apache Tomcat/9.0.53]
2024-03-20 15:45:39.632 [ main ] - [ INFO  ] [ org.apache.catalina.core.AprLifecycleListener : 173 ] - Loaded Apache Tomcat Native library [1.2.39] using APR version [1.7.4].
2024-03-20 15:45:39.632 [ main ] - [ INFO  ] [ org.apache.catalina.core.AprLifecycleListener : 173 ] - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true], UDS [true].
2024-03-20 15:45:39.632 [ main ] - [ INFO  ] [ org.apache.catalina.core.AprLifecycleListener : 173 ] - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2024-03-20 15:45:39.636 [ main ] - [ INFO  ] [ org.apache.catalina.core.AprLifecycleListener : 173 ] - OpenSSL successfully initialized [OpenSSL 3.0.11 19 Sep 2023]
2024-03-20 15:45:39.719 [ main ] - [ INFO  ] [ o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] : 173 ] - Initializing Spring embedded WebApplicationContext
2024-03-20 15:45:39.806 [ main ] - [ INFO  ] [ c.a.d.s.b.a.DruidDataSourceAutoConfigure : 56 ] - Init DruidDataSource
2024-03-20 15:45:39.900 [ main ] - [ INFO  ] [ com.alibaba.druid.pool.DruidDataSource : 975 ] - {dataSource-1} inited
2024-03-20 15:45:40.094 [ main ] - [ WARN  ] [ c.b.mybatisplus.core.metadata.TableInfoHelper : 342 ] - Can not find table primary key in Class: "java.lang.Object".
2024-03-20 15:45:40.094 [ main ] - [ WARN  ] [ c.b.mybatisplus.core.injector.DefaultSqlInjector : 56 ] - class java.lang.Object ,Not found @TableId annotation, Cannot use Mybatis-Plus 'xxById' Method.
2024-03-20 15:45:40.860 [ main ] - [ INFO  ] [ org.apache.coyote.http11.Http11NioProtocol : 173 ] - Starting ProtocolHandler ["http-nio-9100"]
2024-03-20 15:45:40.880 [ main ] - [ INFO  ] [ com.gk.study.MySpringApplication : 61 ] - Started MySpringApplication in 2.509 seconds (JVM running for 3.266)
2024-03-20 15:46:58.996 [ http-nio-9100-exec-2 ] - [ INFO  ] [ o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] : 173 ] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-20 15:51:04.492 [ SpringApplicationShutdownHook ] - [ INFO  ] [ com.alibaba.druid.pool.DruidDataSource : 2063 ] - {dataSource-1} closing ...
2024-03-20 15:51:04.500 [ SpringApplicationShutdownHook ] - [ INFO  ] [ com.alibaba.druid.pool.DruidDataSource : 2136 ] - {dataSource-1} closed
2024-03-20 16:58:19.734 [ main ] - [ INFO  ] [ com.gk.study.MySpringApplication : 55 ] - Starting MySpringApplication using Java 1.8.0_391 on LAPTOP-KMAEH3VR with PID 71192 (C:\Users\bc175\Desktop\测试\java_shop-master\server\target\classes started by bc175 in C:\Users\bc175\Desktop\测试\java_shop-master)
2024-03-20 16:58:19.736 [ main ] - [ INFO  ] [ com.gk.study.MySpringApplication : 659 ] - No active profile set, falling back to default profiles: default
2024-03-20 16:58:20.416 [ main ] - [ INFO  ] [ org.apache.coyote.http11.Http11NioProtocol : 173 ] - Initializing ProtocolHandler ["http-nio-9100"]
